year,ndvi,temperature,precipitation,radiation,wind_speed
2019,0.23725000000000002,42.25666666666672,734.2506084796041,68233550,2.92221950431698
2019,0.2567875,44.49250000000001,734.2506084796041,68233550,2.92221950431698
2019,0.3071375,44.65500000000003,734.2506084796041,68233550,2.92221950431698
2019,0.30833750000000004,43.97750000000002,761.8139457702637,68425230,2.9854995374224287
2019,0.2903625,43.432500000000005,761.8139457702637,68425230,2.9854995374224287
2019,0.250875,43.4975,761.8139457702637,68425230,2.9854995374224287
2019,0.24710000000000001,43.685,761.8139457702637,68425230,2.9854995374224287
2019,0.261475,43.79250000000002,761.8139457702637,68425230,2.9854995374224287
2019,0.31945,43.86250000000001,779.3380928225815,68425230,2.9854995374224287
2019,0.35797500000000004,46.16714285714289,779.3380928225815,68425230,2.9854995374224287
2019,0.2436,46.28428571428577,779.3380928225815,68425230,2.9854995374224287
2019,0.231575,46.418571428571454,762.3371526710689,68693644,2.9853437766630746
2019,0.2431,46.53571428571428,762.3371526710689,68693644,2.9853437766630746
2019,0.2311,46.77857142857147,762.3371526710689,68693644,2.9853437766630746
2019,0.20543750000000002,45.825000000000045,779.1307782903314,68693644,2.9853437766630746
2019,0.2512625,45.49250000000001,779.1307782903314,68693644,2.9853437766630746
2019,0.30735,44.66500000000002,779.1307782903314,68693644,2.9853437766630746
2019,0.3123625,45.60250000000002,779.1307782903314,68693644,2.9853437766630746
2019,0.21495,44.93000000000001,734.8410569541156,69055176,2.9072084387054606
2019,0.2713625,46.767142857142915,734.8410569541156,69055176,2.9072084387054606
2019,0.287825,46.918571428571454,734.8410569541156,69055176,2.9072084387054606
2019,0.29560000000000003,42.648000000000025,730.4280843548477,68233550,2.92221950431698
2019,0.287325,42.432000000000016,730.4280843548477,68233550,2.92221950431698
2019,0.25672500000000004,42.83800000000002,730.4280843548477,68233550,2.92221950431698
2019,0.30028750000000004,42.92599999999999,730.4280843548477,68233550,2.92221950431698
2019,0.2908625,42.46333333333337,734.2506084796041,68233550,2.92221950431698
2019,0.2932125,44.472500000000025,734.2506084796041,68233550,2.92221950431698
2019,0.2980375,43.85250000000002,761.8139457702637,68425230,2.9854995374224287
2019,0.24835000000000002,43.325000000000045,761.8139457702637,68425230,2.9854995374224287
2019,0.25145,43.935,761.8139457702637,68425230,2.9854995374224287
2019,0.28935,44.170000000000016,761.8139457702637,68425230,2.9854995374224287
2019,0.28250000000000003,44.335000000000036,779.3380928225815,68425230,2.9854995374224287
2019,0.3539625,46.710000000000036,779.3380928225815,68425230,2.9854995374224287
2019,0.2389125,46.73285714285714,779.3380928225815,68425230,2.9854995374224287
2019,0.2370375,45.022500000000036,762.3371526710689,68693644,2.9853437766630746
2019,0.2305,45.11750000000001,762.3371526710689,68693644,2.9853437766630746
2019,0.223975,45.59500000000003,762.3371526710689,68693644,2.9853437766630746
2019,0.197075,45.80500000000001,762.3371526710689,68693644,2.9853437766630746
2019,0.19237500000000002,45.84250000000003,779.1307782903314,68693644,2.9853437766630746
2019,0.2702,45.55000000000001,779.1307782903314,68693644,2.9853437766630746
2019,0.2523875,44.807500000000005,734.8410569541156,69055176,2.9072084387054606
2019,0.25446250000000004,46.9071428571429,734.8410569541156,69055176,2.9072084387054606
2019,0.26406250000000003,47.42714285714288,734.8410569541156,69055176,2.9072084387054606
2019,0.224425,47.99857142857144,752.0621133632958,69055176,2.9072084387054606
2019,0.27358750000000004,43.97222222222223,718.0421418827027,68045262,2.856303154858135
2019,0.3135875,42.462000000000046,718.0421418827027,68045262,2.856303154858135
2019,0.39327500000000004,42.42599999999999,718.0421418827027,68045262,2.856303154858135
2019,0.3710875,42.26200000000006,730.4280843548477,68233550,2.92221950431698
2019,0.332075,42.48400000000004,730.4280843548477,68233550,2.92221950431698
2019,0.30841250000000003,42.867999999999995,730.4280843548477,68233550,2.92221950431698
2019,0.31086250000000004,43.174000000000035,730.4280843548477,68233550,2.92221950431698
2019,0.32430000000000003,42.95600000000002,730.4280843548477,68233550,2.92221950431698
2019,0.3000125,42.77400000000006,734.2506084796041,68233550,2.92221950431698
2019,0.271725,42.696000000000026,734.2506084796041,68233550,2.92221950431698
2019,0.293675,42.09666666666669,761.8139457702637,68425230,2.9854995374224287
2019,0.28495000000000004,43.69750000000005,761.8139457702637,68425230,2.9854995374224287
2019,0.25065000000000004,43.70750000000004,761.8139457702637,68425230,2.9854995374224287
2019,0.22261250000000002,43.71500000000003,761.8139457702637,68425230,2.9854995374224287
2019,0.3390625,44.05500000000001,761.8139457702637,68425230,2.9854995374224287
2019,0.3195875,46.39285714285717,779.3380928225815,68425230,2.9854995374224287
2019,0.362975,46.487142857142885,779.3380928225815,68425230,2.9854995374224287
2019,0.31148750000000003,46.65285714285716,779.3380928225815,68425230,2.9854995374224287
2019,0.26653750000000004,46.87571428571431,779.3380928225815,68425230,2.9854995374224287
2019,0.2131875,45.397500000000036,762.3371526710689,68693644,2.9853437766630746
2019,0.2116375,45.57000000000005,762.3371526710689,68693644,2.9853437766630746
2019,0.240875,45.607500000000016,779.1307782903314,68693644,2.9853437766630746
2019,0.26145,45.65750000000003,779.1307782903314,68693644,2.9853437766630746
2019,0.23372500000000002,45.877500000000055,779.1307782903314,68693644,2.9853437766630746
2019,0.25005,45.410000000000025,779.1307782903314,68693644,2.9853437766630746
2019,0.254625,47.15857142857146,734.8410569541156,69055176,2.9072084387054606
2019,0.274275,46.83857142857147,734.8410569541156,69055176,2.9072084387054606
2019,0.2506125,46.69857142857143,734.8410569541156,69055176,2.9072084387054606
2019,0.266675,46.83000000000004,734.8410569541156,69055176,2.9072084387054606
2019,0.22416250000000001,47.75285714285718,752.0621133632958,69055176,2.9072084387054606
2019,0.3590375,43.438888888888926,714.7151305899024,68045262,2.856303154858135
2019,0.34725,43.87666666666672,718.0421418827027,68045262,2.856303154858135
2019,0.363275,42.45600000000002,718.0421418827027,68045262,2.856303154858135
2019,0.3558625,42.63400000000007,718.0421418827027,68045262,2.856303154858135
2019,0.3594125,42.63200000000006,718.0421418827027,68045262,2.856303154858135
2019,0.3463375,42.617999999999995,730.4280843548477,68233550,2.92221950431698
2019,0.3223875,43.386000000000024,730.4280843548477,68233550,2.92221950431698
2019,0.3158625,42.647777777777776,730.4280843548477,68233550,2.92221950431698
2019,0.30767500000000003,42.31444444444446,734.2506084796041,68233550,2.92221950431698
2019,0.2752625,42.11666666666673,734.2506084796041,68233550,2.92221950431698
2019,0.3229125,41.8677777777778,761.8139457702637,68425230,2.9854995374224287
2019,0.2864875,45.39000000000004,761.8139457702637,68425230,2.9854995374224287
2019,0.28747500000000004,45.218571428571465,761.8139457702637,68425230,2.9854995374224287
2019,0.287875,45.138571428571424,761.8139457702637,68425230,2.9854995374224287
2019,0.3155,45.38428571428574,761.8139457702637,68425230,2.9854995374224287
2019,0.3478,46.161428571428644,779.3380928225815,68425230,2.9854995374224287
2019,0.297275,46.227142857142894,779.3380928225815,68425230,2.9854995374224287
2019,0.35726250000000004,46.54714285714289,779.3380928225815,68425230,2.9854995374224287
2019,0.2910875,46.68428571428575,779.3380928225815,68425230,2.9854995374224287
2019,0.2678375,46.687142857142874,779.3380928225815,68425230,2.9854995374224287
2019,0.2604125,46.62142857142862,779.3380928225815,68425230,2.9854995374224287
2019,0.264,46.64714285714291,762.3371526710689,68693644,2.9853437766630746
2019,0.25805,46.60714285714289,762.3371526710689,68693644,2.9853437766630746
2019,0.254075,46.83857142857147,779.1307782903314,68693644,2.9853437766630746
2019,0.2900875,46.97000000000003,779.1307782903314,68693644,2.9853437766630746
2019,0.28121250000000003,47.478571428571456,779.1307782903314,68693644,2.9853437766630746
2019,0.2854125,45.16250000000002,779.1307782903314,68693644,2.9853437766630746
2019,0.2773375,45.03250000000003,734.8410569541156,69055176,2.9072084387054606
2019,0.228525,45.27000000000004,734.8410569541156,69055176,2.9072084387054606
2019,0.330225,43.98777777777781,718.0421418827027,68045262,2.856303154858135
2019,0.3321,44.414444444444484,718.0421418827027,68045262,2.856303154858135
2019,0.27637500000000004,41.908000000000015,718.0421418827027,68045262,2.856303154858135
2019,0.35115,41.696000000000026,730.4280843548477,68233550,2.92221950431698
2019,0.3083125,41.82200000000006,730.4280843548477,68233550,2.92221950431698
2019,0.34985,42.51400000000007,730.4280843548477,68233550,2.92221950431698
2019,0.3143625,42.03666666666669,734.2506084796041,68233550,2.92221950431698
2019,0.34868750000000004,42.24111111111114,734.2506084796041,68233550,2.92221950431698
2019,0.35895,42.08555555555557,734.2506084796041,68233550,2.92221950431698
2019,0.331075,42.07222222222225,761.8139457702637,68425230,2.9854995374224287
2019,0.32801250000000004,41.81,761.8139457702637,68425230,2.9854995374224287
2019,0.3504125,45.22142857142859,761.8139457702637,68425230,2.9854995374224287
2019,0.2675125,45.12142857142862,761.8139457702637,68425230,2.9854995374224287
2019,0.2972375,45.03571428571428,761.8139457702637,68425230,2.9854995374224287
2019,0.3120875,45.14714285714291,761.8139457702637,68425230,2.9854995374224287
2019,0.3499625,45.27000000000004,779.3380928225815,68425230,2.9854995374224287
2019,0.311575,45.5757142857143,779.3380928225815,68425230,2.9854995374224287
2019,0.275175,46.32714285714292,779.3380928225815,68425230,2.9854995374224287
2019,0.279825,44.85500000000002,762.3371526710689,68693644,2.9853437766630746
2019,0.220025,46.495714285714314,779.1307782903314,68693644,2.9853437766630746
2019,0.2535625,46.70428571428573,779.1307782903314,68693644,2.9853437766630746
2019,0.29523750000000004,45.32750000000004,779.1307782903314,68693644,2.9853437766630746
2019,0.2723,45.21500000000003,779.1307782903314,68693644,2.9853437766630746
2019,0.2925625,45.69250000000005,779.1307782903314,68693644,2.9853437766630746
2019,0.23548750000000002,45.56750000000005,734.8410569541156,69055176,2.9072084387054606
2019,0.345175,44.325000000000045,734.8410569541156,69055176,2.9072084387054606
2019,0.29283750000000003,44.35000000000002,736.527988133821,67757898,2.8437488209742603
2019,0.27940000000000004,43.84555555555556,736.527988133821,67757898,2.8437488209742603
2019,0.2449625,43.218888888888955,736.527988133821,67757898,2.8437488209742603
2019,0.2904375,41.32400000000007,750.9078795993701,67952470,2.905724805700795
2019,0.3133625,42.28200000000004,750.9078795993701,67952470,2.905724805700795
2019,0.350775,42.414000000000044,750.9078795993701,67952470,2.905724805700795
2019,0.358425,42.887777777777785,750.9078795993701,67952470,2.905724805700795
2019,0.3659875,42.82111111111112,750.9078795993701,67952470,2.905724805700795
2019,0.3877125,42.70777777777778,758.0753843635321,67952470,2.905724805700795
2019,0.33415,42.33000000000004,758.0753843635321,67952470,2.905724805700795
2019,0.3039875,45.62142857142862,748.5711071304977,68147056,2.9695924504305053
2019,0.2884375,43.670000000000016,748.5711071304977,68147056,2.9695924504305053
2019,0.28647500000000004,43.40750000000003,748.5711071304977,68147056,2.9695924504305053
2019,0.3617375,42.99000000000001,773.9548465646803,68147056,2.9695924504305053
2019,0.2896625,45.287142857142896,773.9548465646803,68147056,2.9695924504305053
2019,0.263675,43.860000000000014,773.9548465646803,68147056,2.9695924504305053
2019,0.2330875,44.34000000000003,773.9548465646803,68147056,2.9695924504305053
2019,0.292175,44.95500000000004,763.5563040226698,68429548,2.9752382445239625
2019,0.256425,44.96500000000003,763.5563040226698,68429548,2.9752382445239625
2019,0.2469125,44.597500000000025,708.5521330609918,68791842,2.9261795199479357
2019,0.22595,46.764285714285734,708.5521330609918,68791842,2.9261795199479357
2019,0.292925,43.77888888888896,699.013932697475,67757898,2.8437488209742603
2019,0.29065,43.54333333333335,736.527988133821,67757898,2.8437488209742603
2019,0.32043750000000004,43.47000000000003,736.527988133821,67757898,2.8437488209742603
2019,0.275,43.75000000000006,736.527988133821,67757898,2.8437488209742603
2019,0.270025,43.797500000000014,736.527988133821,67757898,2.8437488209742603
2019,0.3591625,42.226,750.9078795993701,67952470,2.905724805700795
2019,0.434375,42.110000000000014,750.9078795993701,67952470,2.905724805700795
2019,0.36685,42.663333333333355,758.0753843635321,67952470,2.905724805700795
2019,0.382075,42.52555555555557,758.0753843635321,67952470,2.905724805700795
2019,0.410225,42.641111111111115,758.0753843635321,67952470,2.905724805700795
2019,0.35471250000000004,42.432222222222265,758.0753843635321,67952470,2.905724805700795
2019,0.35226250000000003,42.425555555555604,758.0753843635321,67952470,2.905724805700795
2019,0.3170375,41.905555555555566,748.5711071304977,68147056,2.9695924504305053
2019,0.31695,43.045000000000016,773.9548465646803,68147056,2.9695924504305053
2019,0.308575,43.045000000000016,773.9548465646803,68147056,2.9695924504305053
2019,0.2657,45.267142857142915,773.9548465646803,68147056,2.9695924504305053
2019,0.2607625,44.03250000000003,773.9548465646803,68147056,2.9695924504305053
2019,0.25701250000000003,44.61500000000001,773.9548465646803,68147056,2.9695924504305053
2019,0.23535,44.90750000000003,763.5563040226698,68429548,2.9752382445239625
2019,0.189925,44.815000000000055,763.5563040226698,68429548,2.9752382445239625
2019,0.187175,44.732500000000016,763.5563040226698,68429548,2.9752382445239625
2019,0.23952500000000002,44.62500000000006,763.5563040226698,68429548,2.9752382445239625
2019,0.2482125,46.85571428571433,722.8591767729959,68429548,2.9752382445239625
2019,0.2393625,47.15571428571428,722.8591767729959,68429548,2.9752382445239625
2019,0.261225,47.181428571428626,722.8591767729959,68429548,2.9752382445239625
2019,0.25872500000000004,46.94142857142862,708.5521330609918,68791842,2.9261795199479357
2019,0.2828,46.670000000000016,708.5521330609918,68791842,2.9261795199479357
2019,0.2543875,46.80714285714288,708.5521330609918,68791842,2.9261795199479357
2019,0.3131375,43.1611111111111,736.527988133821,67757898,2.8437488209742603
2019,0.29397500000000004,44.65250000000003,736.527988133821,67757898,2.8437488209742603
2019,0.2733375,42.405555555555566,736.527988133821,67757898,2.8437488209742603
2019,0.27595000000000003,43.30500000000001,736.527988133821,67757898,2.8437488209742603
2019,0.461225,42.152222222222235,750.9078795993701,67952470,2.905724805700795
2019,0.4204125,42.45222222222225,758.0753843635321,67952470,2.905724805700795
2019,0.3591375,42.634444444444455,758.0753843635321,67952470,2.905724805700795
2019,0.32630000000000003,41.34777777777782,748.5711071304977,68147056,2.9695924504305053
2019,0.26203750000000003,43.547500000000014,748.5711071304977,68147056,2.9695924504305053
2019,0.26551250000000004,43.212500000000034,748.5711071304977,68147056,2.9695924504305053
2019,0.30791250000000003,43.337500000000034,748.5711071304977,68147056,2.9695924504305053
2019,0.25365,43.30500000000001,773.9548465646803,68147056,2.9695924504305053
2019,0.2441875,45.14714285714291,773.9548465646803,68147056,2.9695924504305053
2019,0.24502500000000002,45.41285714285715,773.9548465646803,68147056,2.9695924504305053
2019,0.28271250000000003,45.66714285714289,773.9548465646803,68147056,2.9695924504305053
2019,0.2353125,46.372857142857185,773.9548465646803,68147056,2.9695924504305053
2019,0.213875,46.72142857142859,763.5563040226698,68429548,2.9752382445239625
2019,0.194525,46.36142857142863,763.5563040226698,68429548,2.9752382445239625
2019,0.2270375,45.90428571428578,763.5563040226698,68429548,2.9752382445239625
2019,0.2770375,46.255714285714305,722.8591767729959,68429548,2.9752382445239625
2019,0.2283125,46.01000000000005,722.8591767729959,68429548,2.9752382445239625
2019,0.2275625,45.76500000000004,722.8591767729959,68429548,2.9752382445239625
2019,0.24065,45.33000000000004,708.5521330609918,68791842,2.9261795199479357
2019,0.2682,45.03000000000003,708.5521330609918,68791842,2.9261795199479357
2019,0.282225,45.127500000000055,711.4515613280237,67865252,2.8797136120529343
2019,0.26680000000000004,45.10250000000002,711.4515613280237,67865252,2.8797136120529343
2019,0.275225,44.93000000000001,699.013932697475,67757898,2.8437488209742603
2019,0.3561625,43.29666666666668,699.013932697475,67757898,2.8437488209742603
2019,0.3403875,42.75222222222226,699.013932697475,67757898,2.8437488209742603
2019,0.24145,44.97285714285715,736.527988133821,67757898,2.8437488209742603
2019,0.22511250000000002,45.13000000000005,736.527988133821,67757898,2.8437488209742603
2019,0.2668625,45.215714285714284,736.527988133821,67757898,2.8437488209742603
2019,0.3541125,44.25500000000005,750.9078795993701,67952470,2.905724805700795
2019,0.38420000000000004,42.3077777777778,750.9078795993701,67952470,2.905724805700795
2019,0.43383750000000004,42.645555555555575,750.9078795993701,67952470,2.905724805700795
2019,0.41676250000000004,42.3677777777778,750.9078795993701,67952470,2.905724805700795
2019,0.43545,41.93000000000001,758.0753843635321,67952470,2.905724805700795
2019,0.4088,42.1877777777778,758.0753843635321,67952470,2.905724805700795
2019,0.31338750000000004,44.30714285714288,748.5711071304977,68147056,2.9695924504305053
2019,0.30865000000000004,44.62714285714287,748.5711071304977,68147056,2.9695924504305053
2019,0.3066625,44.638571428571424,748.5711071304977,68147056,2.9695924504305053
2019,0.268975,44.51000000000005,773.9548465646803,68147056,2.9695924504305053
2019,0.289325,44.88428571428574,773.9548465646803,68147056,2.9695924504305053
2019,0.2575,43.97750000000002,773.9548465646803,68147056,2.9695924504305053
2019,0.2134375,44.74250000000001,763.5563040226698,68429548,2.9752382445239625
2019,0.21533750000000002,44.8725,763.5563040226698,68429548,2.9752382445239625
2019,0.20343750000000002,45.05500000000001,763.5563040226698,68429548,2.9752382445239625
2019,0.228825,45.16500000000002,722.8591767729959,68429548,2.9752382445239625
2019,0.2296125,45.32000000000005,722.8591767729959,68429548,2.9752382445239625
2019,0.2390625,45.39250000000004,722.8591767729959,68429548,2.9752382445239625
2019,0.2501375,45.670000000000016,722.8591767729959,68429548,2.9752382445239625
2019,0.267425,45.55000000000001,708.5521330609918,68791842,2.9261795199479357
2019,0.2469875,45.38500000000005,708.5521330609918,68791842,2.9261795199479357
2019,0.24348750000000002,43.20111111111112,708.5521330609918,68791842,2.9261795199479357
2019,0.27987500000000004,44.252500000000055,711.4515613280237,67865252,2.8797136120529343
2019,0.27825,44.792857142857144,711.4515613280237,67865252,2.8797136120529343
2019,0.313025,44.06714285714287,699.013932697475,67757898,2.8437488209742603
2019,0.3011625,41.962500000000034,699.013932697475,67757898,2.8437488209742603
2019,0.29825,42.46750000000003,699.013932697475,67757898,2.8437488209742603
2019,0.34637500000000004,42.732500000000016,699.013932697475,67757898,2.8437488209742603
2019,0.3218625,42.66250000000002,699.013932697475,67757898,2.8437488209742603
2019,0.32220000000000004,45.187142857142874,736.527988133821,67757898,2.8437488209742603
2019,0.34042500000000003,44.59571428571428,736.527988133821,67757898,2.8437488209742603
2019,0.4014875,41.64250000000004,750.9078795993701,67952470,2.905724805700795
2019,0.426425,41.34555555555556,750.9078795993701,67952470,2.905724805700795
2019,0.39825,39.44400000000002,750.9078795993701,67952470,2.905724805700795
2019,0.39961250000000004,42.16555555555556,750.9078795993701,67952470,2.905724805700795
2019,0.3515125,41.87666666666672,758.0753843635321,67952470,2.905724805700795
2019,0.3397625,42.25444444444446,758.0753843635321,67952470,2.905724805700795
2019,0.30595,42.22333333333336,758.0753843635321,67952470,2.905724805700795
2019,0.27155,43.377500000000055,748.5711071304977,68147056,2.9695924504305053
2019,0.24373750000000002,44.20428571428573,748.5711071304977,68147056,2.9695924504305053
2019,0.19835,43.22500000000002,773.9548465646803,68147056,2.9695924504305053
2019,0.2074375,43.2475,773.9548465646803,68147056,2.9695924504305053
2019,0.24245,45.14500000000004,763.5563040226698,68429548,2.9752382445239625
2019,0.2592875,44.95250000000004,763.5563040226698,68429548,2.9752382445239625
2019,0.275325,45.37500000000006,763.5563040226698,68429548,2.9752382445239625
2019,0.2372875,45.49000000000001,763.5563040226698,68429548,2.9752382445239625
2019,0.19238750000000002,45.460000000000036,722.8591767729959,68429548,2.9752382445239625
2019,0.262725,45.57000000000005,722.8591767729959,68429548,2.9752382445239625
2019,0.25370000000000004,45.85000000000002,697.2919443305582,67865252,2.8797136120529343
2019,0.27535000000000004,45.05285714285719,697.2919443305582,67865252,2.8797136120529343
2019,0.30095,44.641428571428605,736.1043103262782,67865252,2.8797136120529343
2019,0.309425,44.99857142857144,736.1043103262782,67865252,2.8797136120529343
2019,0.302725,44.23000000000002,736.1043103262782,67865252,2.8797136120529343
2019,0.2800375,43.6357142857143,736.1043103262782,67865252,2.8797136120529343
2019,0.2988,42.83571428571429,736.1043103262782,67865252,2.8797136120529343
2019,0.272975,42.978571428571456,735.5891324356198,67757898,2.8437488209742603
2019,0.3145375,44.72428571428577,735.5891324356198,67757898,2.8437488209742603
2019,0.330125,44.75000000000006,735.5891324356198,67757898,2.8437488209742603
2019,0.3388375,44.81571428571431,731.924614012707,67757898,2.8437488209742603
2019,0.3312875,42.170000000000016,731.924614012707,67757898,2.8437488209742603
2019,0.3498625,42.40250000000003,731.924614012707,67757898,2.8437488209742603
2019,0.4220375,42.610000000000014,731.924614012707,67757898,2.8437488209742603
2019,0.414625,39.58600000000001,750.3987427945249,67952470,2.905724805700795
2019,0.4248,39.906000000000006,750.3987427945249,67952470,2.905724805700795
2019,0.2775125,44.450000000000045,790.297191105783,67952470,2.905724805700795
2019,0.2315125,44.21500000000003,790.297191105783,67952470,2.905724805700795
2019,0.27,43.84500000000003,767.6649608854204,68147056,2.9695924504305053
2019,0.2782875,44.09000000000003,767.6649608854204,68147056,2.9695924504305053
2019,0.280025,43.66750000000002,767.6649608854204,68147056,2.9695924504305053
2019,0.25375000000000003,42.97500000000002,767.6649608854204,68147056,2.9695924504305053
2019,0.21905000000000002,42.67750000000001,783.160438850522,68147056,2.9695924504305053
2019,0.2037875,43.762500000000045,783.160438850522,68147056,2.9695924504305053
2019,0.244675,43.860000000000014,783.160438850522,68147056,2.9695924504305053
2019,0.26148750000000004,44.15750000000003,783.160438850522,68147056,2.9695924504305053
2019,0.21680000000000002,45.18000000000001,740.6213888972998,68429548,2.9752382445239625
2019,0.24095000000000003,45.245000000000005,740.6213888972998,68429548,2.9752382445239625
2019,0.2130875,45.36500000000001,740.6213888972998,68429548,2.9752382445239625
2019,0.2531875,45.35500000000002,709.9889426713344,68429548,2.9752382445239625
2019,0.2394125,45.31,709.9889426713344,68429548,2.9752382445239625
2019,0.20698750000000002,45.50000000000006,709.9889426713344,68429548,2.9752382445239625
2019,0.220225,45.61750000000001,709.9889426713344,68429548,2.9752382445239625
2019,0.2891125,45.69750000000005,709.9889426713344,68429548,2.9752382445239625
2019,0.245425,45.59250000000003,709.9889426713344,68429548,2.9752382445239625
2019,0.2895875,43.745000000000005,697.2919443305582,67865252,2.8797136120529343
2019,0.26905,45.295714285714325,697.2919443305582,67865252,2.8797136120529343
2019,0.30383750000000004,45.0757142857143,736.1043103262782,67865252,2.8797136120529343
2019,0.3092625,44.62714285714287,736.1043103262782,67865252,2.8797136120529343
2019,0.2875875,43.092857142857156,735.5891324356198,67757898,2.8437488209742603
2019,0.3292375,44.44428571428574,735.5891324356198,67757898,2.8437488209742603
2019,0.352675,42.05250000000001,731.924614012707,67757898,2.8437488209742603
2019,0.35676250000000004,42.462500000000034,731.924614012707,67757898,2.8437488209742603
2019,0.3221375,42.8725,731.924614012707,67757898,2.8437488209742603
2019,0.435975,40.07600000000002,750.3987427945249,67952470,2.905724805700795
2019,0.392625,39.900000000000034,750.3987427945249,67952470,2.905724805700795
2019,0.36255000000000004,40.26600000000002,750.3987427945249,67952470,2.905724805700795
2019,0.39056250000000003,41.55444444444447,750.3987427945249,67952470,2.905724805700795
